id,status,currency,country_code,country_name
1,failed,USD,US,United States
2,success,NGN,NG,Nigeria
3,abandoned,NGN,null,null
4,success,NGN,NG,Nigeria
5,abandoned,NGN,NG,Nigeria
6,abandoned,NGN,null,null
7,success,NGN,NG,Nigeria
8,abandoned,USD,null,null
9,abandoned,NGN,null,null
10,abandoned,NGN,null,null
11,success,NGN,NG,Nigeria
12,failed,USD,US,United States
13,abandoned,NGN,NG,Nigeria
14,success,NGN,NG,Nigeria
15,abandoned,NGN,NG,Nigeria
16,success,NGN,NG,Nigeria
17,abandoned,NGN,null,null
18,abandoned,NGN,null,null
19,abandoned,USD,US,United States
20,failed,USD,US,United States
21,success,NGN,US,United States
22,failed,NGN,GB,United Kingdom
23,abandoned,NGN,null,null
24,abandoned,NGN,GH,Ghana
25,failed,NGN,GB,United Kingdom
26,success,NGN,NG,Nigeria
27,failed,NGN,NG,Nigeria
28,failed,NGN,null,null
29,failed,NGN,NG,Nigeria
30,abandoned,USD,null,null
31,abandoned,USD,US,United States
32,success,NGN,NG,Nigeria
33,abandoned,USD,null,null
34,success,NGN,NG,Nigeria
35,abandoned,NGN,null,null
36,failed,NGN,NG,Nigeria
37,abandoned,USD,null,null
38,abandoned,NGN,null,null
39,success,USD,ZA,South Africa
40,success,NGN,NG,Nigeria
41,abandoned,NGN,NG,Nigeria
42,abandoned,NGN,null,null
43,abandoned,NGN,null,null
44,success,NGN,NG,Nigeria
45,abandoned,NGN,null,null
46,abandoned,NGN,null,null
47,abandoned,NGN,null,null
48,success,NGN,GB,United Kingdom
49,abandoned,NGN,null,null
50,failed,NGN,NG,Nigeria
51,success,NGN,NG,Nigeria
52,abandoned,NGN,null,null
53,success,NGN,GB,United Kingdom
54,abandoned,NGN,null,null
55,abandoned,NGN,null,null
56,success,NGN,NG,Nigeria
57,success,NGN,NG,null
58,abandoned,NGN,null,null
59,success,NGN,NG,Nigeria
60,success,USD,GB,United Kingdom
61,success,NGN,NG,Nigeria
62,success,NGN,NG,Nigeria
63,abandoned,USD,US,United States
64,abandoned,NGN,null,null
65,success,NGN,NG,Nigeria
66,abandoned,USD,null,null
67,success,NGN,null,null
68,abandoned,NGN,null,null
69,abandoned,NGN,null,null
70,success,NGN,NG,Nigeria
71,abandoned,NGN,null,null
72,abandoned,USD,null,null
73,abandoned,NGN,null,null
74,abandoned,NGN,null,null
75,success,NGN,NG,Nigeria
76,abandoned,NGN,null,null
77,failed,NGN,NG,Nigeria
78,success,NGN,NG,Nigeria
79,abandoned,NGN,null,null
80,success,NGN,NG,Nigeria
81,success,NGN,NG,Nigeria
82,abandoned,NGN,null,null
83,success,USD,US,United States
84,success,NGN,NG,Nigeria
85,success,NGN,NG,Nigeria
86,abandoned,NGN,null,null
87,success,NGN,NG,Nigeria
88,failed,NGN,US,United States
89,success,USD,US,United States
90,abandoned,NGN,null,null
91,abandoned,NGN,null,null
92,success,NGN,NG,Nigeria
93,abandoned,NGN,null,null
94,abandoned,NGN,null,null
95,success,NGN,NG,Nigeria
96,abandoned,USD,null,null
97,success,NGN,NG,Nigeria
98,failed,NGN,NG,Nigeria
99,abandoned,NGN,null,null
100,abandoned,USD,null,null
101,failed,NGN,NG,Nigeria
102,abandoned,NGN,null,null
103,success,NGN,GB,United Kingdom
104,success,USD,US,United States
105,abandoned,NGN,null,null
106,success,USD,null,null
107,abandoned,NGN,null,null
108,success,NGN,GB,United Kingdom
109,abandoned,NGN,null,null
110,abandoned,NGN,null,null
111,abandoned,USD,null,null
112,abandoned,NGN,null,null
113,success,NGN,NG,Nigeria
114,abandoned,NGN,null,null
115,abandoned,NGN,null,null
116,success,NGN,NG,Nigeria
117,abandoned,NGN,null,null
118,abandoned,USD,null,null
119,abandoned,NGN,null,null
120,success,NGN,NG,Nigeria
121,abandoned,NGN,null,null
122,abandoned,NGN,null,null
123,success,NGN,NG,Nigeria
124,success,NGN,NG,Nigeria
125,success,NGN,NG,Nigeria
126,success,NGN,NG,Nigeria
127,abandoned,USD,IT,Italy
128,abandoned,USD,null,null
129,success,NGN,NG,Nigeria
130,success,NGN,US,United States
131,success,NGN,NG,Nigeria
132,failed,NGN,NG,Nigeria
133,failed,NGN,NG,Nigeria
134,abandoned,NGN,null,null
135,success,NGN,NG,Nigeria
136,success,NGN,NG,Nigeria
137,failed,USD,US,United States
138,abandoned,NGN,null,null
139,success,NGN,NG,Nigeria
140,success,NGN,NG,Nigeria
141,success,NGN,NG,Nigeria
142,success,NGN,NG,Nigeria
143,abandoned,USD,null,null
144,abandoned,NGN,null,null
145,failed,USD,US,United States
146,reversed,NGN,NG,Nigeria
147,success,NGN,NG,Nigeria
148,abandoned,USD,null,null
149,abandoned,NGN,NG,Nigeria
150,success,NGN,NG,Nigeria
151,failed,NGN,NG,Nigeria
152,success,NGN,NG,Nigeria
153,abandoned,USD,null,null
154,success,NGN,NG,Nigeria
155,abandoned,NGN,null,null
156,failed,NGN,NG,Nigeria
157,success,NGN,NG,Nigeria
158,success,NGN,NG,Nigeria
159,abandoned,NGN,NG,Nigeria
160,success,NGN,US,United States
161,abandoned,NGN,null,null
162,success,NGN,NG,Nigeria
163,success,USD,GB,United Kingdom
164,abandoned,NGN,null,null
165,abandoned,NGN,null,null
166,success,NGN,NG,Nigeria
167,abandoned,USD,null,null
168,abandoned,NGN,null,null
169,abandoned,NGN,null,null
170,failed,NGN,NG,Nigeria
171,success,NGN,NG,Nigeria
172,abandoned,NGN,null,null
173,success,NGN,NG,Nigeria
174,success,NGN,NG,Nigeria
175,failed,NGN,US,United States
176,abandoned,USD,null,null
177,success,NGN,NG,Nigeria
178,abandoned,NGN,null,null
179,abandoned,NGN,null,null
180,abandoned,USD,null,null
181,success,NGN,NG,Nigeria
182,failed,NGN,NG,Nigeria
183,success,NGN,NG,Nigeria
184,abandoned,NGN,null,null
185,abandoned,USD,null,null
186,abandoned,NGN,null,null
187,success,NGN,NG,Nigeria
188,abandoned,NGN,null,null
189,abandoned,NGN,null,null
190,failed,USD,US,United States
191,abandoned,NGN,null,null
192,abandoned,NGN,null,null
193,success,NGN,NG,Nigeria
194,success,NGN,NG,Nigeria
195,abandoned,NGN,null,null
196,success,NGN,NG,Nigeria
197,failed,USD,NG,Nigeria
198,success,NGN,NG,Nigeria
199,success,USD,IE,Ireland
200,success,NGN,NG,Nigeria
201,abandoned,NGN,null,null
202,abandoned,NGN,null,null
203,abandoned,USD,null,null
204,abandoned,NGN,null,null
205,failed,NGN,NG,Nigeria
206,success,USD,NG,Nigeria
207,success,USD,ZA,South Africa
208,abandoned,NGN,null,null
209,success,NGN,NG,Nigeria
210,abandoned,NGN,null,null
211,abandoned,NGN,null,null
212,success,NGN,NG,Nigeria
213,success,NGN,NG,Nigeria
214,abandoned,NGN,null,null
215,failed,NGN,NG,Nigeria
216,abandoned,NGN,null,null
217,success,NGN,GB,United Kingdom
218,abandoned,NGN,null,null
219,success,USD,US,United States
220,success,NGN,NG,Nigeria
221,abandoned,USD,US,United States
222,success,NGN,NG,Nigeria
223,success,NGN,NG,Nigeria
224,failed,USD,US,United States
225,abandoned,NGN,null,null
226,success,NGN,NG,Nigeria
227,failed,USD,US,United States
228,abandoned,USD,null,null
229,abandoned,NGN,NG,Nigeria
230,success,NGN,NG,Nigeria
231,abandoned,NGN,null,null
232,failed,NGN,CA,Canada
233,abandoned,NGN,null,null
234,success,NGN,NG,Nigeria
235,abandoned,NGN,null,null
236,abandoned,NGN,null,null
237,success,NGN,NG,Nigeria
238,abandoned,NGN,US,United States
239,success,USD,GB,United Kingdom
240,success,NGN,NG,Nigeria
241,abandoned,USD,US,United States
242,abandoned,NGN,null,null
243,failed,NGN,NG,Nigeria
244,failed,USD,US,United States
245,abandoned,NGN,NG,Nigeria
246,success,NGN,NG,Nigeria
247,success,NGN,NG,Nigeria
248,success,NGN,NG,Nigeria
249,reversed,NGN,NG,Nigeria
250,abandoned,NGN,null,null
251,success,USD,CA,Canada
252,abandoned,NGN,null,null
253,success,NGN,NG,Nigeria
254,success,NGN,NG,Nigeria
255,success,NGN,NG,Nigeria
256,success,NGN,NG,Nigeria
257,abandoned,USD,null,null
258,failed,USD,GB,United Kingdom
259,failed,NGN,NG,Nigeria
260,success,NGN,NG,Nigeria
261,abandoned,NGN,null,null
262,abandoned,NGN,null,null
263,abandoned,USD,null,null
264,success,NGN,GB,United Kingdom
265,abandoned,NGN,null,null
266,abandoned,NGN,null,null
267,failed,NGN,NG,Nigeria
268,success,NGN,NG,Nigeria
269,abandoned,NGN,null,null
270,abandoned,NGN,null,null
271,success,USD,US,United States
272,success,NGN,NG,Nigeria
273,success,NGN,GB,United Kingdom
274,success,NGN,NG,Nigeria
275,abandoned,NGN,null,null
276,failed,NGN,NG,Nigeria
277,success,NGN,NG,Nigeria
278,success,NGN,NG,Nigeria
279,abandoned,NGN,null,null
280,abandoned,USD,null,null
281,abandoned,NGN,null,null
282,abandoned,NGN,null,null
283,success,NGN,NG,Nigeria
284,abandoned,NGN,null,null
285,abandoned,NGN,null,null
286,success,NGN,NG,Nigeria
287,abandoned,USD,null,null
288,abandoned,NGN,null,null
289,abandoned,NGN,NG,Nigeria
290,abandoned,NGN,null,null
291,abandoned,USD,null,null
292,success,NGN,NG,Nigeria
293,abandoned,NGN,null,null
294,abandoned,NGN,NG,Nigeria
295,success,NGN,NG,Nigeria
296,abandoned,NGN,null,null
297,success,NGN,NG,Nigeria
298,abandoned,NGN,null,null
299,success,NGN,NG,Nigeria
300,abandoned,NGN,null,null
301,success,USD,GB,United Kingdom
302,success,NGN,ZA,South Africa
303,success,NGN,NG,Nigeria
304,abandoned,USD,null,null
305,abandoned,NGN,null,null
306,success,NGN,US,United States
307,success,USD,null,null
308,failed,USD,US,United States
309,success,NGN,NG,Nigeria
310,abandoned,NGN,null,null
311,success,NGN,NG,Nigeria
312,success,NGN,NG,Nigeria
313,success,NGN,NG,Nigeria
314,failed,NGN,NG,Nigeria
315,success,NGN,NG,Nigeria
316,abandoned,NGN,null,null
317,abandoned,NGN,null,null
318,success,NGN,NG,Nigeria
319,success,NGN,NG,Nigeria
320,success,NGN,NG,Nigeria
321,abandoned,NGN,null,null
322,success,NGN,NG,Nigeria
323,success,NGN,NG,Nigeria
324,success,NGN,NG,Nigeria
325,failed,NGN,NG,Nigeria
326,success,NGN,NG,Nigeria
327,abandoned,NGN,null,null
328,success,NGN,NG,Nigeria
329,abandoned,USD,null,null
330,abandoned,NGN,null,null
331,success,USD,US,United States
332,abandoned,NGN,null,null
333,failed,NGN,NG,Nigeria
334,abandoned,NGN,null,null
335,success,NGN,NG,Nigeria
336,abandoned,NGN,null,null
337,abandoned,NGN,null,null
338,failed,USD,US,United States
339,success,NGN,NG,Nigeria
340,abandoned,NGN,null,null
341,abandoned,NGN,null,null
342,success,NGN,NG,Nigeria
343,success,USD,US,United States
344,success,NGN,NG,Nigeria
345,success,NGN,NG,Nigeria
346,success,NGN,NG,Nigeria
347,abandoned,NGN,null,null
348,abandoned,NGN,null,null
349,abandoned,NGN,null,null
350,abandoned,NGN,null,null
351,abandoned,NGN,null,null
352,abandoned,NGN,null,null
353,success,NGN,NG,Nigeria
354,abandoned,USD,null,null
355,success,NGN,NG,Nigeria
356,failed,NGN,null,null
357,failed,NGN,BD,Bangladesh
358,success,USD,US,United States
359,abandoned,NGN,null,null
360,abandoned,NGN,null,null
361,abandoned,NGN,null,null
362,failed,USD,NA,Namibia
363,success,NGN,NG,Nigeria
364,success,NGN,NG,Nigeria
365,success,NGN,NG,Nigeria
366,abandoned,NGN,null,null
367,abandoned,NGN,null,null
368,success,NGN,NG,Nigeria
369,failed,NGN,NG,Nigeria
370,abandoned,NGN,null,null
371,failed,NGN,GB,United Kingdom
372,abandoned,NGN,null,null
373,success,NGN,NG,Nigeria
374,success,NGN,NG,Nigeria
375,abandoned,NGN,null,null
376,failed,NGN,NG,Nigeria
377,abandoned,USD,null,null
378,abandoned,NGN,NG,Nigeria
379,abandoned,USD,null,null
380,abandoned,NGN,null,null
381,success,NGN,NG,Nigeria
382,success,NGN,NG,Nigeria
383,success,NGN,NG,Nigeria
384,success,NGN,NG,Nigeria
385,abandoned,USD,null,null
386,abandoned,NGN,null,null
387,abandoned,NGN,null,null
388,success,NGN,NG,Nigeria
389,success,NGN,NG,Nigeria
390,abandoned,USD,US,United States
391,abandoned,NGN,null,null
392,abandoned,NGN,null,null
393,success,NGN,NG,Nigeria
394,abandoned,NGN,null,null
395,abandoned,NGN,null,null
396,abandoned,USD,null,null
397,success,USD,ZA,South Africa
398,success,NGN,GB,United Kingdom
399,success,NGN,NG,Nigeria
400,abandoned,NGN,null,null
401,abandoned,NGN,null,null
402,reversed,NGN,NG,Nigeria
403,success,NGN,NG,Nigeria
404,success,NGN,NG,Nigeria
405,abandoned,NGN,null,null
406,abandoned,NGN,null,null
407,success,NGN,NG,Nigeria
408,success,NGN,NG,Nigeria
409,success,NGN,NG,Nigeria
410,success,NGN,GB,United Kingdom
411,reversed,NGN,NG,Nigeria
412,failed,NGN,CA,Canada
413,success,NGN,NG,Nigeria
414,failed,NGN,NG,Nigeria
415,abandoned,NGN,null,null
416,failed,NGN,NG,Nigeria
417,abandoned,NGN,null,null
418,success,NGN,NG,Nigeria
419,abandoned,NGN,null,null
420,success,NGN,NG,Nigeria
421,abandoned,NGN,null,null
422,abandoned,NGN,null,null
423,success,NGN,NG,Nigeria
424,abandoned,NGN,null,null
425,failed,NGN,US,United States
426,failed,NGN,null,null
427,success,NGN,NG,Nigeria
428,abandoned,NGN,null,null
429,abandoned,NGN,null,null
430,success,NGN,NG,Nigeria
431,success,NGN,NG,Nigeria
432,success,NGN,NG,Nigeria
433,success,NGN,NG,Nigeria
434,abandoned,NGN,null,null
435,success,NGN,NG,Nigeria
436,success,USD,JP,Japan
437,success,NGN,NG,Nigeria
438,abandoned,NGN,null,null
439,abandoned,NGN,null,null
440,abandoned,NGN,null,null
441,abandoned,NGN,null,null
442,success,NGN,NG,Nigeria
443,success,NGN,NG,Nigeria
444,abandoned,NGN,null,null
445,abandoned,NGN,null,null
446,success,NGN,NG,Nigeria
447,abandoned,NGN,null,null
448,abandoned,USD,null,null
449,abandoned,NGN,null,null
450,reversed,USD,GB,United Kingdom
451,abandoned,NGN,null,null
452,abandoned,USD,null,null
453,success,NGN,NG,Nigeria
454,abandoned,NGN,null,null
455,abandoned,NGN,null,null
456,abandoned,NGN,null,null
457,abandoned,NGN,null,null
458,success,NGN,NG,Nigeria
459,failed,USD,US,Nigeria
460,success,USD,null,null
461,abandoned,NGN,null,null
462,abandoned,NGN,null,null
463,abandoned,NGN,null,null
464,abandoned,NGN,null,null
465,failed,NGN,NG,Nigeria
466,success,NGN,NG,Nigeria
467,failed,NGN,US,United States
468,abandoned,USD,null,null
469,abandoned,NGN,null,null
470,success,NGN,NG,Nigeria
471,success,NGN,NG,Nigeria
472,abandoned,NGN,null,null
473,abandoned,NGN,null,null
474,abandoned,NGN,null,null
475,abandoned,NGN,null,null
476,failed,NGN,NG,Nigeria
477,abandoned,USD,null,null
478,success,NGN,NG,Nigeria
479,success,USD,US,United States
480,abandoned,NGN,null,null
481,abandoned,NGN,null,null
482,failed,NGN,null,null
483,abandoned,NGN,null,null
484,success,USD,null,null
485,abandoned,NGN,null,null
486,success,NGN,NG,Nigeria
487,success,NGN,NG,Nigeria
488,failed,NGN,NG,Nigeria
489,abandoned,NGN,null,null
490,abandoned,NGN,null,null
491,success,NGN,NG,Nigeria
492,failed,NGN,null,null
493,abandoned,NGN,NG,Nigeria
494,abandoned,USD,null,null
495,success,NGN,NG,Nigeria
496,abandoned,NGN,null,null
497,failed,NGN,NG,Nigeria
498,success,NGN,NG,Nigeria
499,abandoned,NGN,null,null
500,abandoned,NGN,null,null
501,success,NGN,NG,Nigeria
502,abandoned,NGN,null,null
503,abandoned,NGN,null,null
504,abandoned,NGN,null,null
505,success,NGN,NG,Nigeria
506,abandoned,USD,null,null
507,abandoned,NGN,null,null
508,failed,NGN,NG,Nigeria
509,abandoned,USD,null,null
510,success,NGN,NG,Nigeria
511,abandoned,NGN,null,null
512,success,NGN,NG,Nigeria
513,abandoned,NGN,null,null
514,failed,NGN,NG,Nigeria
515,abandoned,NGN,null,null
516,abandoned,NGN,null,null
517,success,NGN,NG,Nigeria
518,success,NGN,NG,Nigeria
519,success,NGN,NG,Nigeria
520,success,NGN,NG,Nigeria
521,abandoned,NGN,NG,Nigeria
522,failed,USD,US,United States
523,success,NGN,NG,Nigeria
524,abandoned,NGN,null,null
525,success,NGN,NG,Nigeria
526,success,NGN,NG,Nigeria
527,success,NGN,NG,Nigeria
528,abandoned,NGN,null,null
529,success,NGN,NG,Nigeria
530,abandoned,NGN,null,null
531,abandoned,NGN,null,null
532,abandoned,NGN,NG,Nigeria
533,success,NGN,NG,Nigeria
534,failed,USD,US,United States
535,failed,NGN,NG,Nigeria
536,success,USD,GB,United Kingdom
537,abandoned,NGN,null,null
538,failed,USD,US,United States
539,success,NGN,NG,Nigeria
540,success,NGN,NG,Nigeria
541,abandoned,NGN,null,null
542,abandoned,NGN,null,null
543,success,NGN,NG,Nigeria
544,success,NGN,NG,Nigeria
545,abandoned,NGN,null,null
546,reversed,NGN,NG,Nigeria
547,abandoned,NGN,null,null
548,success,NGN,NG,Nigeria
549,abandoned,NGN,null,null
550,abandoned,NGN,null,null
551,abandoned,USD,US,United States
552,success,NGN,NG,Nigeria
553,failed,NGN,null,null
554,success,NGN,NG,Nigeria
555,abandoned,NGN,null,null
556,success,NGN,NG,Nigeria
557,abandoned,NGN,null,null
558,abandoned,NGN,null,null
559,success,USD,US,United States
560,abandoned,NGN,null,null
561,success,NGN,NG,Nigeria
562,abandoned,NGN,null,null
563,failed,USD,US,United States
564,abandoned,USD,null,null
565,abandoned,NGN,null,null
566,failed,NGN,NG,Nigeria
567,abandoned,NGN,null,null
568,success,NGN,NG,Nigeria
569,failed,NGN,GB,United Kingdom
570,abandoned,USD,null,null
571,success,NGN,NG,Nigeria
572,abandoned,NGN,null,null
573,abandoned,USD,null,null
574,abandoned,NGN,null,null
575,success,USD,US,United States
576,abandoned,USD,null,null
577,abandoned,USD,FR,Nigeria
578,failed,NGN,NG,Nigeria
579,success,NGN,GB,United Kingdom
580,abandoned,USD,null,null
581,failed,NGN,NG,Nigeria
582,abandoned,NGN,null,null
583,success,NGN,NG,Nigeria
584,success,NGN,NG,Nigeria
585,abandoned,USD,null,null
586,abandoned,NGN,null,null
587,abandoned,NGN,null,null
588,success,NGN,NG,Nigeria
589,success,NGN,NG,Nigeria
590,success,NGN,NG,Nigeria
591,failed,NGN,NG,Nigeria
592,abandoned,NGN,null,null
593,success,NGN,NG,Nigeria
594,abandoned,NGN,NG,Nigeria
595,abandoned,NGN,null,null
596,success,NGN,NG,Nigeria
597,abandoned,NGN,null,null
598,success,NGN,NG,Nigeria
599,success,NGN,NG,Nigeria
600,abandoned,NGN,null,null
601,abandoned,NGN,null,null
602,success,NGN,NG,Nigeria
603,abandoned,NGN,null,null
604,abandoned,NGN,null,null
605,success,NGN,NG,Nigeria
606,abandoned,NGN,null,null
607,failed,NGN,NG,Nigeria
608,success,NGN,NG,Nigeria
609,failed,USD,US,United States
610,success,NGN,NG,Nigeria
611,success,NGN,NG,Nigeria
612,abandoned,NGN,NG,Nigeria
613,abandoned,NGN,null,null
614,failed,NGN,NG,Nigeria
615,success,NGN,NG,Nigeria
616,success,NGN,NG,Nigeria
617,success,NGN,NG,Nigeria
618,abandoned,NGN,null,null
619,success,NGN,NG,Nigeria
620,abandoned,NGN,null,null
621,abandoned,NGN,null,null
622,abandoned,USD,GB,United Kingdom
623,abandoned,NGN,null,null
624,abandoned,NGN,null,null
625,success,NGN,NG,Nigeria
626,success,NGN,NG,Nigeria
627,abandoned,NGN,null,null
628,abandoned,USD,US,United States
629,failed,NGN,GB,United Kingdom
630,abandoned,NGN,null,null
631,abandoned,NGN,null,null
632,abandoned,NGN,null,null
633,success,NGN,NG,Nigeria
634,abandoned,NGN,null,null
635,success,NGN,NG,Nigeria
636,abandoned,NGN,null,null
637,failed,NGN,NG,Nigeria
638,success,NGN,NG,Nigeria
639,success,NGN,NG,Nigeria
640,failed,NGN,NG,Nigeria
641,success,NGN,NG,Nigeria
642,abandoned,USD,null,null
643,abandoned,NGN,null,null
644,success,NGN,NG,Nigeria
645,success,NGN,NG,Nigeria
646,failed,NGN,NG,Nigeria
647,abandoned,NGN,null,null
648,success,NGN,NG,Nigeria
649,abandoned,NGN,null,null
650,abandoned,NGN,null,null
651,success,NGN,NG,Nigeria
652,success,NGN,NG,Nigeria
653,abandoned,NGN,null,null
654,success,NGN,NG,Nigeria
655,abandoned,NGN,NG,Nigeria
656,success,NGN,NG,Nigeria
657,abandoned,NGN,null,null
658,success,NGN,NG,Nigeria
659,success,NGN,NG,Nigeria
660,success,NGN,NG,Nigeria
661,success,NGN,NG,Nigeria
662,success,NGN,NG,Nigeria
663,failed,NGN,NG,Nigeria
664,abandoned,NGN,null,null
665,abandoned,USD,US,United States
666,abandoned,NGN,null,null
667,success,NGN,NG,Nigeria
668,abandoned,NGN,null,null
669,failed,USD,US,United States
670,success,NGN,NG,Nigeria
671,success,NGN,NG,Nigeria
